11/10/2010,8457.09,8471.57,8425.24,8450.63
11/11/2010,8437.02,8458.49,8422.96,8436.95
11/12/2010,8404.43,8416.35,8309.36,8316.05
11/15/2010,8287.83,8301.35,8226.71,8240.65
11/16/2010,8234.22,8324.51,8234.22,8312.21
11/17/2010,8249.95,8284.51,8228.24,8255.54
11/18/2010,8285.55,8286.92,8238.77,8283.45
11/19/2010,8344.66,8372.16,8283.27,8306.12
11/22/2010,8343.32,8391.25,8334.42,8374.91
11/23/2010,8388.26,8396.49,8323.81,8328.63
11/24/2010,8277.33,8337.19,8277.33,8297.05
11/25/2010,8337.90,8355.39,8330.92,8349.99
11/26/2010,8371.27,8371.27,8312.15,8312.15
11/29/2010,8399.77,8401.42,8331.51,8367.17
11/30/2010,8384.64,8443.38,8363.97,8372.48
12/1/2010,8430.60,8520.11,8428.64,8520.11
12/2/2010,8598.01,8641.13,8572.65,8585.77
12/3/2010,8630.88,8659.62,8618.26,8624.01
12/6/2010,8675.45,8718.53,8675.45,8702.23
12/7/2010,8716.00,8716.00,8654.49,8704.39
12/8/2010,8727.88,8729.70,8683.98,8703.79
12/9/2010,8769.34,8782.82,8736.77,8753.84
12/10/2010,8740.71,8744.67,8684.05,8718.83
12/13/2010,8748.64,8764.51,8736.54,8736.59
12/14/2010,8771.90,8789.25,8717.53,8740.43
12/15/2010,8755.32,8756.71,8698.41,8756.71
12/16/2010,8770.74,8797.98,8767.44,8782.20
12/17/2010,8828.05,8860.38,8817.51,8817.90
12/20/2010,8861.09,8861.09,8740.30,8768.72
12/21/2010,8802.86,8827.79,8772.59,8827.79
12/22/2010,8847.27,8865.42,8834.32,8860.49
12/23/2010,8891.41,8914.34,8874.87,8898.87
12/24/2010,8910.61,8911.41,8861.01,8861.10
12/27/2010,8866.67,8908.42,8828.67,8892.31
12/28/2010,8919.26,8919.26,8839.83,8870.76
12/29/2010,8878.10,8893.14,8844.67,8866.35
12/30/2010,8883.21,8920.79,8871.07,8907.91
12/31/2010,8936.11,8990.38,8932.64,8972.50
1/3/2011,9039.63,9041.32,8994.50,9025.30
1/4/2011,9045.11,9046.18,8988.58,8997.19
1/5/2011,9014.32,9027.16,8812.36,8846.31
1/6/2011,8866.23,8883.21,8813.63,8883.21
1/7/2011,8905.25,8907.11,8738.93,8782.72
1/10/2011,8798.05,8817.88,8762.50,8817.88
1/11/2011,8810.77,8935.27,8794.77,8931.36
1/12/2011,8992.01,9000.78,8955.47,8965.00
